IMG_ID,AUTHOR,LAT,LON,Prob_indoor,Prob_natural,Prob_urban,Top5classes,Faces,BW,DN,IMG_time,url,upload_time,photo_location_country,photo_location_city,passed,name,admin1,admin2,cc,S3_Label,S16_Label,S365_Label
4721907965,51297154@N02,28.652482,77.09406800000002,0.0003544789586582,0.0006658273192652,0.9989798463941916,,False,False,,1900-01-01,http://farm2.staticflickr.com/1254/4721907965_4ef5658078.jpg,,,,True,Nangloi Jat,West Delhi,West Delhi,IN,2.0,11.0,230.0
K7GSpP2Qupg,ravinepz,28.656281,77.232107,0.0352078378200531,0.0,0.8757930994033813,"[216, 41, 123, 308, 129]",False,False,,1900-01-01,https://images.unsplash.com/photo-1617461123251-2a40d6b38e50,2021-04-03 14:50:16.171387,India,New Delhi,True,Delhi,North Delhi,North Delhi,IN,,,
5258588532,50040871@N06,28.63365,77.21860799999997,0.004162113375429,0.037134759430728,0.9587031519178026,,False,False,,1900-01-01,http://farm6.staticflickr.com/5287/5258588532_b92769180c.jpg,,,,True,New Delhi,New Delhi,New Delhi,IN,2.0,15.0,231.0
nmG7AxcBk6c,annu83,28.651613,77.23548599999998,0.0,0.0,0.7258127480745316,"[230, 159, 226, 91, 252]",False,False,,1900-01-01,https://images.unsplash.com/photo-1624857457093-97d3026e400d,2021-06-28 05:27:50.212338,India,New Delhi,True,Delhi,North Delhi,North Delhi,IN,,,
8924040549,71594384@N00,28.5775,77.23100000000002,0.0294795374966769,0.0119522353305185,0.9585681964546602,,False,False,,1900-01-01,http://farm6.staticflickr.com/5470/8924040549_ac34d0585e.jpg,,,,True,New Delhi,New Delhi,New Delhi,IN,2.0,14.0,127.0
S1KGy8vaQPI,mbriney,28.65608611,77.24091389,0.0,0.0,0.9500066600739956,"[226, 252, 109, 12, 230]",False,False,,1900-01-01,https://images.unsplash.com/photo-1499195965477-876467204579,2017-07-04 19:19:57.010325,India,New Delhi,True,Delhi,North Delhi,North Delhi,IN,,,
V0qlOvKYsrw,raprom,28.658511,77.21272999999998,0.0088326465338468,0.0,0.9470850117504596,"[47, 319, 223, 308, 146]",False,False,,1900-01-01,https://images.unsplash.com/photo-1603363827334-768b5c1a8869,2020-10-22 11:02:25.149284,India,New Delhi,True,Delhi,North Delhi,North Delhi,IN,,,
4TPjD2ic3qI,rachitchaudhary,28.611089,77.23451799999998,0.0,0.0,0.6346981562674046,"[226, 230, 12, 270, 252]",False,False,,1900-01-01,https://images.unsplash.com/photo-1596601133894-f5acb46b3732,2020-08-05 04:19:35.420768,India,New Delhi,True,New Delhi,New Delhi,New Delhi,IN,,,
yNI6Ug_GZxc,haogang,28.613939,77.20902099999998,0.0146448165178298,0.0,0.8765243208035827,"[263, 41, 317, 143, 123]",False,False,,1900-01-01,https://images.unsplash.com/photo-1619446749222-7c8eaa961c23,2021-04-26 14:20:15.412148,India,New Delhi,True,New Delhi,New Delhi,New Delhi,IN,,,
gTff-COxwBk,rajiv63,28.6139391,77.20902119999998,0.0,0.0,0.6755774170160294,"[216, 143, 227, 170, 4]",False,False,,1900-01-01,https://images.unsplash.com/photo-1581688107365-dd124a243012,2020-02-14 13:48:55.605209,India,New Delhi,True,New Delhi,New Delhi,New Delhi,IN,,,
6868711245,25095063@N04,28.596944,77.21972199999998,0.0032418214179088,0.017102336176265,0.9796557770937396,,False,False,,1900-01-01,http://farm8.staticflickr.com/7043/6868711245_4883cb58f2.jpg,,,,True,New Delhi,New Delhi,New Delhi,IN,2.0,10.0,112.0
8347053656,87778825@N03,28.65075,77.232964,0.0375560738274884,0.0030037731099241,0.9594402371415072,,False,False,,1900-01-01,http://farm9.staticflickr.com/8076/8347053656_ef1c8d246e.jpg,,,,True,Delhi,North Delhi,North Delhi,IN,2.0,15.0,308.0
1KSUey6pGBc,rohit_4414,28.58081297,77.165936,0.0,0.0,0.797047533094883,"[84, 252, 220, 334, 251]",False,False,,1900-01-01,https://images.unsplash.com/photo-1548496066-5c044f69a9aa,2019-01-26 09:48:12.064792,India,New Delhi,True,Karol Bagh,Central Delhi,Central Delhi,IN,,,
11124254036,35468149066@N01,28.589294,77.212561,0.009024303136119,0.0025734324080275,0.9884021333331816,,False,False,,1900-01-01,http://farm6.staticflickr.com/5510/11124254036_2cd5c05d86.jpg,,,,True,New Delhi,New Delhi,New Delhi,IN,2.0,11.0,109.0
4791822604,23391210@N06,28.613685,77.229938,0.0001102998334439,0.0004726504864298,0.999417052772257,,False,False,,1900-01-01,http://farm5.staticflickr.com/4096/4791822604_7934c65fe8.jpg,,,,True,New Delhi,New Delhi,New Delhi,IN,2.0,11.0,226.0
0Lcc55G3rvI,jancanty,28.656517,77.24494199999998,0.0,0.0,0.5900982171297073,"[252, 200, 12, 67, 109]",False,False,,1900-01-01,https://images.unsplash.com/photo-1597373044222-0a80d16f968a,2020-08-14 02:45:03.683999,India,Delhi,True,Delhi,North Delhi,North Delhi,IN,,,
3231627010,62327252@N00,28.613233,77.2229,0.0046815032180518,0.013628419668521,0.9816901367061064,,False,False,,1900-01-01,http://farm4.staticflickr.com/3088/3231627010_3d0fba0bbd.jpg,,,,True,New Delhi,New Delhi,New Delhi,IN,2.0,11.0,230.0
143014491,97037127@N00,28.555509000000004,77.203338,0.0005504481313968,0.5359967736307762,0.4634526289255424,,False,False,,1900-01-01,http://farm1.staticflickr.com/55/143014491_4ade5ecd85.jpg,,,,True,New Delhi,New Delhi,New Delhi,IN,1.0,6.0,145.0
5697143490,47452875@N00,28.592256,77.219595,0.0012239430623353,0.002243956594885,0.9965322725851422,,False,False,,1900-01-01,http://farm4.staticflickr.com/3085/5697143490_b13791e374.jpg,,,,True,New Delhi,New Delhi,New Delhi,IN,2.0,11.0,5.0
250604531,46293741@N00,28.581181,77.246441,0.1043781633184863,0.0038121898298868,0.891809630211128,,False,False,,1900-01-01,http://farm1.staticflickr.com/86/250604531_912b45e78a.jpg,,,,True,New Delhi,New Delhi,New Delhi,IN,2.0,15.0,223.0
289237817,20287332@N00,28.609541,77.230453,0.0058302113590258,0.0044235429132299,0.9897462873331052,,False,False,,1900-01-01,http://farm1.staticflickr.com/106/289237817_da0f6fe2a6.jpg,,,,True,New Delhi,New Delhi,New Delhi,IN,2.0,15.0,112.0
k7CWPsG6E0k,ayushk9,28.6269628,77.2153959,0.1977186352014541,0.0,0.7184803569689393,"[158, 139, 257, 231, 170]",False,False,,1900-01-01,https://images.unsplash.com/photo-1621742984448-1ee5a38fb5a5,2021-05-23 04:09:57.614604,India,New Delhi,True,New Delhi,New Delhi,New Delhi,IN,,,
4007724438,60955494@N00,28.658056,77.189941,3.6553138814343626e-05,0.4980539568611542,0.5019094689183661,,False,False,,1900-01-01,http://farm4.staticflickr.com/3082/4007724438_035d9f5a11.jpg,,,,True,Karol Bagh,Central Delhi,Central Delhi,IN,2.0,12.0,265.0
3344312862,30889436@N05,28.520938,77.181626,0.0630967580612065,0.3219825985535749,0.614920730033532,,False,False,,1900-01-01,http://farm4.staticflickr.com/3543/3344312862_855bb6fe2e.jpg,,,,True,New Delhi,New Delhi,New Delhi,IN,2.0,11.0,10.0
3217427177,33898701@N02,28.652576,77.24292,0.003289585574679,0.0001497783453121,0.9965606159394192,,False,False,,1900-01-01,http://farm4.staticflickr.com/3126/3217427177_bb451f231c.jpg,,,,True,Delhi,North Delhi,North Delhi,IN,2.0,11.0,327.0
329610407,15655687@N00,28.684564,77.223072,5.442591097706839e-06,1.0563183116152342e-05,0.9999840241094996,,False,False,,1900-01-01,http://farm1.staticflickr.com/136/329610407_4e0c789051.jpg,,,,True,Delhi,North Delhi,North Delhi,IN,2.0,11.0,230.0
