IMG_ID,AUTHOR,LAT,LON,Prob_indoor,Prob_natural,Prob_urban,Top5classes,Faces,BW,DN,IMG_time,url,upload_time,photo_location_country,photo_location_city,passed,name,admin1,admin2,cc,S3_Label,S16_Label,S365_Label
b6TyxzBugDI,aljawab,19.4279059,-99.1389415,0.0,0.04731050506234169,0.8147566914558411,"[330, 251, 84, 242, 292]",False,False,,1900-01-01,https://images.unsplash.com/photo-1478145477057-50108f96eeb3,2016-11-03 04:01:32.711817,Mexico,Ciudad de México,True,Mexico City,,,MX,,,
937998976995726,mapillary,19.436505848168625,-99.14940655231476,0.4862179756164551,0.053033940494060516,0.3040948212146759,"[29, 257, 319, 175, 112]",False,False,,2020-07-27 14:49:18,https://graph.mapillary.com/937998976995726?fields=thumb_1024_url,,,,True,Cuauhtemoc,,,MX,,,
7213022492,51854924@N00,19.430578,-99.164505,0.2502233706260881,0.0009163309474047313,0.748860321336835,,False,False,,1900-01-01,http://farm8.staticflickr.com/7240/7213022492_ba01cd68ac.jpg,,,,True,Cuauhtemoc,,,MX,2.0,15.0,286.0
nJe0U_LUMkw,storresjayrmx,19.43588333,-99.15460833,0.0,0.0,0.5417765416204929,"[256, 67, 245, 237, 213]",False,False,,1900-01-01,https://images.unsplash.com/photo-1541104104530-335e0a3cde75,2018-11-01 20:29:29.55152,Mexico,Ciudad de México,True,Cuauhtemoc,,,MX,,,
4153166704,34655725@N07,19.462707,-99.146118,0.0028275799019468195,0.002589782562644416,0.9945826948687752,,False,False,,1900-01-01,http://farm3.staticflickr.com/2663/4153166704_dddf06f6d2.jpg,,,,True,Cuauhtemoc,,,MX,2.0,11.0,108.0
3417368974,51186333@N00,19.41038,-99.163439,0.29039688878447745,0.00012543473588277898,0.7094777512683009,,False,False,,1900-01-01,http://farm4.staticflickr.com/3626/3417368974_8db6e16438.jpg,,,,True,Benito Juarez,,,MX,2.0,13.0,206.0
JqKQYhUd2s4,jorgeoandres,19.432608,-99.133208,0.0,0.0,0.9579219706356524,"[319, 125, 4, 47, 112]",False,False,,1900-01-01,https://images.unsplash.com/photo-1590204481059-d8ec72f4377e,2020-05-23 03:28:57.47416,Mexico,Mexico City,True,Mexico City,,,MX,,,
BYAZf5yStHw,alekseyevskaya,19.428857,-99.163671,0.0,0.0,0.9747461825609208,"[125, 112, 307, 319, 245]",False,False,,1900-01-01,https://images.unsplash.com/photo-1590882070637-76ca3c066832,2020-05-30 23:41:33.977988,Mexico,Mexico City,True,Cuauhtemoc,,,MX,,,
2412674448,11836258@N05,19.43431,-99.140764,0.01888138857117384,0.0012496388092273492,0.9798688328956616,,False,False,,1900-01-01,http://farm3.staticflickr.com/2012/2412674448_2c05d6e182.jpg,,,,True,Cuauhtemoc,,,MX,2.0,15.0,132.0
8240612080,99479626@N00,19.432084,-99.115187,0.3468156862610385,0.08856091056718897,0.5646234899698683,,False,False,,1900-01-01,http://farm9.staticflickr.com/8346/8240612080_6636762c62.jpg,,,,True,Mexico City,,,MX,2.0,10.0,257.0
12599972445,13865769@N00,19.395916,-99.155866,0.08305497218260882,0.5097668603312968,0.407178038122197,,False,False,,1900-01-01,http://farm6.staticflickr.com/5530/12599972445_369c8b075b.jpg,,,,True,Benito Juarez,,,MX,1.0,6.0,187.0
gukSzmm5KfA,bryanmazonoficial,19.4319447,-99.13386109999999,0.0,0.0,0.9817071305587888,"[307, 245, 125, 237, 178]",False,False,,1900-01-01,https://images.unsplash.com/photo-1619831927436-3fde285c9c56,2021-05-01 01:19:00.238921,Mexico,Mexico City,True,Mexico City,,,MX,,,
464562641514870,mapillary,19.446284029099715,-99.15367662906648,0.0350475013256073,0.03807424753904343,0.6635948047041893,"[127, 257, 157, 362, 156]",False,False,,2020-07-26 19:16:55,https://graph.mapillary.com/464562641514870?fields=thumb_1024_url,,,,True,Cuauhtemoc,,,MX,,,
rRwziaYKOrc,carlbcampbell,19.436375,-99.154956,0.0,0.00013167614815756679,0.9993895980587696,"[154, 353, 270, 7, 254]",False,False,,1900-01-01,https://images.unsplash.com/photo-1611366165886-e97a45dba489,2021-01-23 01:51:39.985084,Mexico,Ciudad de México,True,Cuauhtemoc,,,MX,,,
7004189147,77278670@N04,19.427511,-99.14274300000001,0.0209602545983536,0.00654203941041942,0.9724976704449516,,False,False,,1900-01-01,http://farm8.staticflickr.com/7118/7004189147_5e754e971d.jpg,,,,True,Mexico City,,,MX,2.0,10.0,112.0
2447472951,15621214@N08,19.432772,-99.160945,0.10113425968196664,0.3941087215440078,0.5047568542313243,,False,False,,1900-01-01,http://farm4.staticflickr.com/3205/2447472951_a76d513a15.jpg,,,,True,Cuauhtemoc,,,MX,2.0,12.0,268.0
