IMG_ID,AUTHOR,LAT,LON,Prob_indoor,Prob_natural,Prob_urban,Top5classes,Faces,BW,DN,IMG_time,url,upload_time,photo_location_country,photo_location_city,passed,name,admin1,admin2,cc,S3_Label,S16_Label,S365_Label
2003804691,9465896@N03,48.858955,2.338714,0.151838248835503,0.0026898597672300184,0.8454718445837273,,False,False,,1900-01-01,http://farm3.staticflickr.com/2113/2003804691_69b90bcd63.jpg,,,,True,Paris,Paris,Paris,FR,2.0,15.0,112.0
-7bQ935elnw,arsgadz,48.856614,2.3522220000000003,0.0,0.049418963491916656,0.6131510566920042,"[252, 84, 273, 113, 171]",False,False,,1900-01-01,https://images.unsplash.com/photo-1612719943209-2907611ffc6a,2021-02-07 17:46:33.94135,France,Paris,True,Paris,Paris,Paris,FR,,,
-pJJBguii1Y,carrier_lost,48.856614,2.3522220000000003,0.0,0.0,0.9157065926119684,"[334, 66, 273, 230, 12]",False,False,,1900-01-01,https://images.unsplash.com/photo-1592202860085-aac17500b85e,2020-06-15 06:34:50.48122,France,Paris,True,Paris,Paris,Paris,FR,,,
y9zFnQIiq7g,jemchicarock,48.856614,2.3522218999999995,0.0,0.0,0.8579607307910919,"[230, 334, 307, 192, 125]",False,False,,1900-01-01,https://images.unsplash.com/photo-1579115054198-9b66e8232e52,2020-01-15 19:11:04.411269,Francia,París,True,Paris,Paris,Paris,FR,,,
7831916622,58115874@N00,48.856541,2.342091,0.20614530377613427,0.0004158793565824936,0.7934388399937244,,False,False,,1900-01-01,http://farm9.staticflickr.com/8430/7831916622_dd82953999.jpg,,,,True,Paris,Paris,Paris,FR,2.0,15.0,286.0
7N3hLvd5GN0,dereksutton,48.856614,2.3522220000000003,0.0,0.0,0.8225662708282471,"[334, 230, 91, 307, 66]",False,False,,1900-01-01,https://images.unsplash.com/photo-1617644363981-1d1fb5b90732,2021-04-05 17:41:09.609078,France,Paris,True,Paris,Paris,Paris,FR,,,
8388167058,92275704@N07,48.856918,2.341209,0.0002626450264546776,0.021217438017480102,0.978519958517694,,False,False,,1900-01-01,http://farm9.staticflickr.com/8213/8388167058_e49f3e1dca.jpg,,,,True,Paris,Paris,Paris,FR,2.0,10.0,171.0
J4Sf2UWeRX8,sobolivska,48.861995,2.35381333333333,0.0,0.0,0.6239980831742287,"[8, 67, 143, 327, 220]",False,False,,1900-01-01,https://images.unsplash.com/photo-1588973571121-6223b7ff0f52,2020-05-08 21:33:08.608551,Франція,Париж,True,Paris,Paris,Paris,FR,,,
iFd79sgYgu0,realbench,48.856614,2.3522220000000003,0.0,0.0,0.9722473560832441,"[334, 12, 66, 307, 273]",False,False,,1900-01-01,https://images.unsplash.com/photo-1587922195595-60e544bab044,2020-04-26 17:31:36.646346,Frankreich,Paris,True,Paris,Paris,Paris,FR,,,
d2Cexak4fRI,linhnguyen,48.8763829,2.33464779999997,0.0,0.0,0.6481476873159409,"[245, 67, 252, 178, 334]",False,False,,1900-01-01,https://images.unsplash.com/photo-1517002022057-d4e4946d97d9,2018-01-26 21:27:32.038514,France,Paris,True,Saint-Ouen,Paris,Paris,FR,,,
