IMG_ID,AUTHOR,LAT,LON,Prob_indoor,Prob_natural,Prob_urban,Top5classes,Faces,BW,DN,IMG_time,url,upload_time,photo_location_country,photo_location_city,passed,name,admin1,admin2,cc,S3_Label,S16_Label,S365_Label
P1dg1pABZCI,wgillard,1.2948829,103.85447909999999,0.053847681730985635,0.0,0.86200150847435,"[286, 119, 332, 260, 53]",False,False,,1900-01-01,https://images.unsplash.com/photo-1589804037516-0d29c51d0624,2020-05-18 12:14:19.675439,Singapore,Singapore,True,Singapore,,,SG,,,
DpT6pJFyWAE,jxremy,1.2814940000000001,103.84482,0.014180913567543032,0.0,0.9377841912209988,"[319, 227, 47, 4, 11]",False,False,,1900-01-01,https://images.unsplash.com/photo-1603458928012-7380c6438a5f,2020-10-23 13:16:48.227183,Singapore,Singapore,True,Singapore,,,SG,,,
1716300528553228,mapillary,1.272233474672177,103.83348226547241,0.0,0.5739081501960754,0.2397928759455681,"[175, 293, 276, 170, 257]",False,False,,2017-01-19 02:15:17,https://graph.mapillary.com/1716300528553228?fields=thumb_1024_url,,,,True,Singapore,,,SG,,,
4_ZlrVi2ung,gronemo,1.2815683,103.8636132,0.0009317631484009328,0.0,0.9964531493606046,"[7, 353, 83, 334, 332]",False,False,,1900-01-01,https://images.unsplash.com/photo-1579189910160-c279ca1b843d,2020-01-16 15:52:50.993475,Singapour,Singapore,True,Singapore,,,SG,,,
303572957927113,mapillary,1.286016593487446,103.83267223834991,0.0,0.0,0.8016087375581264,"[319, 125, 256, 112, 132]",False,False,,2017-01-15 05:23:36,https://graph.mapillary.com/303572957927113?fields=thumb_1024_url,,,,True,Singapore,,,SG,,,
7827994940,13307692@N00,1.2826110000000002,103.845226,0.16770843726712314,0.03200252714663065,0.8002890505634069,,False,False,,1900-01-01,http://farm9.staticflickr.com/8423/7827994940_6c1a91d35e.jpg,,,,True,Singapore,,,SG,2.0,12.0,7.0
nVSD3CUkpYw,lsummerour,1.2792940000000002,103.870169,0.0,0.0,0.912787638604641,"[307, 245, 181, 125, 8]",False,False,,1900-01-01,https://images.unsplash.com/photo-1588560880717-9e3411c8d89d,2020-05-04 03:01:17.116349,Singapore,Singapore,True,Singapore,,,SG,,,
f7ZyuRu-c6o,tqfs,1.2867892,103.8545014,0.0,0.0,0.896770317107439,"[125, 307, 79, 171, 66]",False,False,,1900-01-01,https://images.unsplash.com/photo-1533953102865-3dbbd1d006a9,2018-08-11 02:06:18.580625,Singapore,Singapore,True,Singapore,,,SG,,,
469917590958645,mapillary,1.3089436005606387,103.83927583694458,0.0,0.0,0.8072340916842222,"[283, 273, 127, 319, 77]",False,False,,2018-12-08 21:43:23,https://graph.mapillary.com/469917590958645?fields=thumb_1024_url,,,,True,Singapore,,,SG,,,
210990109,29143503@N00,1.301081,103.83315999999999,0.0017153789238627706,2.601713824170696e-06,0.9982821218395512,,False,False,,1900-01-01,http://farm1.staticflickr.com/81/210990109_67f141393a.jpg,,,,True,Singapore,,,SG,2.0,14.0,201.0
660ftk3Y8Ek,fbnr,1.298482,103.854051,0.0,0.0,0.8859490975737572,"[125, 112, 307, 257, 245]",False,False,,1900-01-01,https://images.unsplash.com/photo-1611067070652-c1fdc2300f40,2021-01-19 14:38:27.07572,Singapur,Singapore,True,Singapore,,,SG,,,
EYdIAjHQTnM,fbnr,1.2866959999999998,103.85351,0.0,0.0,0.9671685807406902,"[307, 245, 181, 125, 178]",False,False,,1900-01-01,https://images.unsplash.com/photo-1611067004444-706122172b17,2021-01-19 14:38:26.90514,Singapur,Singapore,True,Singapore,,,SG,,,
ohUBHZGvXl4,thefuture,1.283737,103.859192,0.0,0.0,0.6409379914402962,"[171, 266, 307, 58, 273]",False,False,,1900-01-01,https://images.unsplash.com/photo-1602053540920-027b608ed4db,2020-10-07 07:06:16.058497,Singapore,Singapore,True,Singapore,,,SG,,,
-mrrnkoX5xM,anathete,1.3008,103.859065,0.0,0.031413271091878414,0.8094529248774052,"[237, 230, 333, 226, 254]",False,False,,1900-01-01,https://images.unsplash.com/photo-1593521000073-f660871d14dd,2020-06-30 12:44:36.079055,Singapore,Singapore,True,Singapore,,,SG,,,
6052259444,12211167@N07,1.289765,103.85650600000001,0.0005930785091976531,0.0437505094638766,0.9556564094994258,,False,False,,1900-01-01,http://farm7.staticflickr.com/6071/6052259444_c7c8a03be3.jpg,,,,True,Singapore,,,SG,2.0,15.0,307.0
84rYkliBhh0,tristachan,1.28125,103.84455833,0.0,0.0,0.9971957240486518,"[251, 330, 252, 260, 197]",False,False,,1900-01-01,https://images.unsplash.com/photo-1550502834-b0143492d182,2019-02-18 15:14:14.573078,Singapore,Singapore,True,Singapore,,,SG,,,
2386154893,7985360@N08,1.293779,103.853256,0.0011714240842231052,0.07999081554273603,0.9188377730136672,,False,False,,1900-01-01,http://farm3.staticflickr.com/2370/2386154893_d8a1eeb8e2.jpg,,,,True,Singapore,,,SG,2.0,10.0,266.0
5380848927,97681386@N00,1.2890409999999999,103.855648,0.00037450246785297736,0.03680187555040959,0.9628235458166756,,False,False,,1900-01-01,http://farm6.staticflickr.com/5206/5380848927_2e49f32841.jpg,,,,True,Singapore,,,SG,2.0,15.0,307.0
8008529155,52631387@N07,1.284988,103.84432199999999,0.0018842001697372266,0.005146926768432536,0.9929689375101488,,False,False,,1900-01-01,http://farm9.staticflickr.com/8039/8008529155_053fc43bd0.jpg,,,,True,Singapore,,,SG,2.0,15.0,181.0
QsKPDr0HVL8,johnmarvindj,1.29026718953018,103.845405139844,0.0,0.0,0.915851505473256,"[125, 171, 307, 79, 245]",False,False,,1900-01-01,https://images.unsplash.com/photo-1594002600177-9996fd2dbc55,2020-07-06 02:30:03.83742,Singapore,River Valley,True,Singapore,,,SG,,,
4202914527,95024865@N00,1.288885,103.853684,0.0006377051206634121,0.06432170654471747,0.935040557579022,,False,False,,1900-01-01,http://farm3.staticflickr.com/2698/4202914527_eecce1fc46.jpg,,,,True,Singapore,,,SG,2.0,15.0,66.0
6285430269,51048079@N00,1.280961,103.85641600000001,0.00025458152285828817,0.0307660042343052,0.9689794577918668,,False,False,,1900-01-01,http://farm7.staticflickr.com/6041/6285430269_30497b55e7.jpg,,,,True,Singapore,,,SG,2.0,15.0,307.0
RLfRpESjk1E,davidkubovsky,1.297975,103.84970833,0.0,0.0,0.8539500050246716,"[283, 77, 256, 181, 178]",False,False,,1900-01-01,https://images.unsplash.com/photo-1588381169623-f8ede0f4498d,2020-05-02 00:59:34.135814,Singapore,Singapore,True,Singapore,,,SG,,,
U-WX8IBTkvg,ajitsandhu,1.301558,103.862313,0.0,0.0,0.9457364305853844,"[319, 125, 112, 47, 307]",False,False,,1900-01-01,https://images.unsplash.com/photo-1617962410703-7f5d5a69ee7e,2021-04-09 10:00:59.777848,Singapore,Singapore,True,Singapore,,,SG,,,
6647626489,15421903@N05,1.277355,103.83704399999999,0.02713739243065516,0.00045562312979774417,0.9724069534809195,,False,False,,1900-01-01,http://farm8.staticflickr.com/7002/6647626489_015f8b910e.jpg,,,,True,Singapore,,,SG,2.0,15.0,112.0
x2KKUahh64U,sonniehiles,1.2816266883025802,103.861563905835,0.1192067675292492,0.021222803741693497,0.5650263288989663,"[354, 303, 165, 349, 351]",False,False,,1900-01-01,https://images.unsplash.com/photo-1514316294894-7468c4c738a7,2017-12-26 19:26:40.401719,Singapore,Singapore,True,Singapore,,,SG,,,
2480923786,87194416@N00,1.287094,103.835499,0.014483550475841156,0.4615186086095235,0.5239978464485304,,False,False,,1900-01-01,http://farm3.staticflickr.com/2133/2480923786_ec63fd0da9.jpg,,,,True,Singapore,,,SG,2.0,10.0,350.0
eI01tC-A_9c,tosi_fajar,1.3020675,103.8611916,0.0,0.0,0.7452831268310547,"[119, 193, 319, 231, 161]",False,False,,1900-01-01,https://images.unsplash.com/photo-1562337302-ab2ab958951d,2019-07-05 14:35:22.375509,Singapore,Singapore,True,Singapore,,,SG,,,
XrQSLi0WpGc,micheletrimarchi,1.30549444,103.85218889,0.14447566866874695,0.0,0.7797521576285362,"[112, 11, 4, 47, 46]",False,False,,1900-01-01,https://images.unsplash.com/photo-1508868898273-ab0338a9b752,2017-10-24 18:17:10.528939,Singapore,Singapore,True,Singapore,,,SG,,,
11649213874,33504256@N03,1.2891290000000002,103.856824,0.000367129070456329,0.0468494787983289,0.9527832766513952,,False,False,,1900-01-01,http://farm4.staticflickr.com/3832/11649213874_5d30c5282e.jpg,,,,True,Singapore,,,SG,2.0,15.0,307.0
6100093550,71826095@N00,1.28201,103.858544,0.08268585704513498,0.07335420323641982,0.8439598936854509,,False,False,,1900-01-01,http://farm7.staticflickr.com/6192/6100093550_c496ca7983.jpg,,,,True,Singapore,,,SG,2.0,12.0,353.0
1389091258124625,mapillary,1.3093351008598404,103.83651316165924,0.0,0.15274127572774887,0.20915567502379406,"[254, 127, 283, 221, 362]",False,False,,2017-01-16 09:59:23,https://graph.mapillary.com/1389091258124625?fields=thumb_1024_url,,,,True,Singapore,,,SG,,,
8w1OZdhBPd0,jxremy,1.2814940000000001,103.84482,0.06150644645094872,0.0,0.6043438725173473,"[4, 227, 319, 11, 112]",False,False,,1900-01-01,https://images.unsplash.com/photo-1603015268794-b0a30631554d,2020-10-18 10:02:48.378276,Singapore,Singapore,True,Singapore,,,SG,,,
